p sp 100 9900
a 18 66 808
a 18 67 630
a 18 68 797
a 18 69 252
a 18 70 393
a 18 71 429
a 18 72 608
a 18 73 989
a 18 74 252
a 18 75 640
a 18 76 432
a 18 77 761
a 18 78 709
a 18 79 992
a 18 80 816
a 18 81 227
a 18 82 12
a 18 83 221
a 18 84 348
a 18 85 75
a 18 86 433
a 18 87 923
a 18 88 665
a 18 89 568
a 18 90 801
a 18 91 88
a 18 92 57
a 18 93 198
a 18 94 893
a 18 95 459
a 18 96 653
a 18 97 600
a 18 98 386
a 18 99 590
a 18 100 208
a 19 1 215
a 19 2 123
a 19 3 645
a 19 4 834
a 19 5 615
a 19 6 81
a 19 7 333
a 19 8 674
a 19 9 465
a 19 10 331
a 19 11 413
a 19 12 122
a 19 13 387
a 19 14 517
a 19 15 895
a 19 16 119
a 19 17 257
a 19 18 733
a 19 20 7
a 19 21 374
a 19 22 375
a 19 23 592
a 19 24 578
a 19 25 536
a 19 26 821
a 19 27 713
a 19 28 528
a 19 29 558
a 19 30 121
a 19 31 562
a 19 32 699
a 19 33 340
a 19 34 223
a 19 35 305
a 19 36 189
a 19 37 426
a 19 38 468
a 19 39 812
a 19 40 989
a 19 41 654
a 19 42 902
a 19 43 172
a 19 44 514
a 19 45 266
a 19 46 493
a 19 47 357
a 19 48 934
a 19 49 204
a 19 50 645
a 19 51 396
a 19 52 67
a 19 53 616
a 19 54 665
a 19 55 103
a 19 56 545
a 19 57 224
a 19 58 89
a 19 59 248
a 19 60 614
a 19 61 812
a 19 62 44
a 19 63 178
a 19 64 572
a 19 65 570
a 19 66 566
a 19 67 658
a 19 68 326
a 19 69 918
a 19 70 763
a 19 71 711
a 19 72 2
a 19 73 626
a 19 74 833
a 19 75 617
a 19 76 784
a 19 77 15
a 19 78 954
a 19 79 661
a 19 80 976
a 19 81 882
a 19 82 471
a 19 83 55
a 19 84 152
a 19 85 503
a 19 86 877
a 19 87 485
a 19 88 612
a 19 89 529
a 19 90 291
a 19 91 659
a 19 92 195
a 19 93 824
a 19 94 370
a 19 95 665
a 19 96 504
a 19 97 776
a 19 98 315
a 19 99 590
a 19 100 598
a 20 1 776
a 20 2 132
a 20 3 808
a 20 4 707
a 20 5 384
a 20 6 435
a 20 7 153
a 20 8 837
a 20 9 609
a 20 10 376
a 20 11 891
a 20 12 415
a 20 13 49
a 20 14 415
a 20 15 188
a 20 16 820
a 20 17 756
a 20 18 251
a 20 19 947
a 20 21 986
a 20 22 99
a 20 23 244
a 20 24 856
a 20 25 385
a 20 26 392
a 20 27 666
a 20 28 791
a 20 29 753
a 20 30 119
a 20 31 30
a 20 32 197
a 20 33 855
a 20 34 823
a 20 35 471
a 20 36 145
a 20 37 559
a 20 38 918
a 20 39 547
a 20 40 628
a 20 41 987
a 20 42 264
a 20 43 737
a 20 44 937
a 20 45 242
a 20 46 857
a 20 47 637
a 20 48 525
a 20 49 809
a 20 50 517
a 20 51 428
a 20 52 503
a 20 53 93
a 20 54 126
a 20 55 939
a 20 56 680
a 20 57 671
a 20 58 318
a 20 59 747
a 20 60 444
a 20 61 726
a 20 62 248
a 20 63 712
a 20 64 751
a 20 65 535
a 20 66 755
a 20 67 237
a 20 68 105
a 20 69 592
a 20 70 310
a 20 71 537
a 20 72 122
a 20 73 496
a 20 74 365
a 20 75 756
a 20 76 221
a 20 77 993
a 20 78 26
a 20 79 610
a 20 80 929
a 20 81 830
a 20 82 748
a 20 83 142
a 20 84 418
a 20 85 244
a 20 86 803
a 20 87 976
a 20 88 524
a 20 89 796
a 20 90 457
a 20 91 455
a 20 92 552
a 20 93 255
a 20 94 658
a 20 95 439
a 20 96 117
a 20 97 464
a 20 98 44
a 20 99 4
a 20 100 240
a 21 1 470
a 21 2 159
a 21 3 428
a 21 4 547
a 21 5 510
a 21 6 846
a 21 7 945
a 21 8 801
a 21 9 68
a 21 10 716
a 21 11 732
a 21 12 735
a 21 13 579
a 21 14 807
a 21 15 355
a 21 16 781
a 21 17 688
a 21 18 448
a 21 19 35
a 21 20 219
a 21 22 794
a 21 23 153
a 21 24 453
a 21 25 692
a 21 26 204
a 21 27 429
a 21 28 629
a 21 29 61
a 21 30 369
a 21 31 330
a 21 32 646
a 21 33 486
a 21 34 175
a 21 35 354
a 21 36 887
a 21 37 583
a 21 38 540
a 21 39 269
a 21 40 344
a 21 41 60
a 21 42 612
a 21 43 607
a 21 44 989
a 21 45 354
a 21 46 544
a 21 47 784
a 21 48 769
a 21 49 935
a 21 50 511
a 21 51 495
a 21 52 780
a 21 53 61
a 21 54 872
a 21 55 470
a 21 56 181
a 21 57 830
a 21 58 918
a 21 59 353
a 21 60 368
a 21 61 257
a 21 62 850
a 21 63 206
a 21 64 713
a 21 65 347
a 21 66 132
a 21 67 269
a 21 68 871
a 21 69 47
a 21 70 626
a 21 71 616
a 21 72 857
a 21 73 630
a 21 74 895
a 21 75 244
a 21 76 331
a 21 77 887
a 21 78 541
a 21 79 550
a 21 80 490
a 21 81 711
a 21 82 162
a 21 83 87
a 21 84 803
a 21 85 410
a 21 86 383
a 21 87 800
a 21 88 592
a 21 89 760
a 21 90 651
a 21 91 846
a 21 92 34
a 21 93 951
a 21 94 612
a 21 95 966
a 21 96 495
a 21 97 752
a 21 98 126
a 21 99 417
a 21 100 741
a 22 1 817
a 22 2 185
a 22 3 249
a 22 4 109
a 22 5 855
a 22 6 430
a 22 7 50
a 22 8 272
a 22 9 503
a 22 10 106
a 22 11 561
a 22 12 661
a 22 13 391
a 22 14 586
a 22 15 592
a 22 16 408
a 22 17 130
a 22 18 237
a 22 19 215
a 22 20 812
a 22 21 665
a 22 23 197
a 22 24 252
a 22 25 210
a 22 26 609
a 22 27 69
a 22 28 684
a 22 29 519
a 22 30 651
a 22 31 187
a 22 32 527
a 22 33 497
a 22 34 567
a 22 35 751
a 22 36 175
a 22 37 546
a 22 38 352
a 22 39 530
a 22 40 792
a 22 41 35
a 22 42 178
a 22 43 448
a 22 44 681
a 22 45 2
a 22 46 575
a 22 47 806
a 22 48 674
a 22 49 436
a 22 50 181
a 22 51 883
a 22 52 956
a 22 53 59
a 22 54 784
a 22 55 546
a 22 56 635
a 22 57 128
a 22 58 998
a 22 59 54
a 22 60 782
a 22 61 729
a 22 62 406
a 22 63 101
a 22 64 309
a 22 65 708
a 22 66 568
a 22 67 6
a 22 68 234
a 22 69 994
a 22 70 183
a 22 71 834
a 22 72 720
a 22 73 620
a 22 74 57
a 22 75 717
a 22 76 327
a 22 77 921
a 22 78 149
a 22 79 589
a 22 80 277
a 22 81 406
a 22 82 475
a 22 83 66
a 22 84 957
a 22 85 939
a 22 86 455
a 22 87 172
a 22 88 500
a 22 89 356
a 22 90 358
a 22 91 544
a 22 92 822
a 22 93 629
a 22 94 559
a 22 95 411
a 22 96 957
a 22 97 813
a 22 98 651
a 22 99 988
a 22 100 434
a 23 1 707
a 23 2 950
a 23 3 454
a 23 4 553
a 23 5 892
a 23 6 203
a 23 7 435
a 23 8 297
a 23 9 522
a 23 10 690
a 23 11 265
a 23 12 633
a 23 13 277
a 23 14 293
a 23 15 217
a 23 16 756
a 23 17 318
a 23 18 541
a 23 19 738
a 23 20 461
a 23 21 471
a 23 22 314
a 23 24 890
a 23 25 67
a 23 26 172
a 23 27 696
a 23 28 749
a 23 29 902
a 23 30 932
a 23 31 83
a 23 32 947
a 23 33 367
a 23 34 159
a 23 35 787
a 23 36 974
a 23 37 148
a 23 38 409
a 23 39 487
a 23 40 233
a 23 41 505
a 23 42 301
a 23 43 14
a 23 44 153
a 23 45 15
a 23 46 771
a 23 47 369
a 23 48 39
a 23 49 600
a 23 50 259
a 23 51 707
a 23 52 92
a 23 53 200
a 23 54 567
a 23 55 568
a 23 56 668
a 23 57 685
a 23 58 428
a 23 59 744
a 23 60 371
a 23 61 376
a 23 62 752
a 23 63 397
a 23 64 82
a 23 65 74
a 23 66 29
a 23 67 688
a 23 68 418
a 23 69 663
a 23 70 636
a 23 71 575
a 23 72 511
a 23 73 277
a 23 74 219
a 23 75 346
a 23 76 558
a 23 77 213
a 23 78 895
a 23 79 729
a 23 80 134
a 23 81 529
a 23 82 770
a 23 83 23
a 23 84 803
a 23 85 84
a 23 86 757
a 23 87 938
a 23 88 846
a 23 89 493
a 23 90 654
a 23 91 951
a 23 92 957
a 23 93 51
a 23 94 756
a 23 95 802
a 23 96 921
a 23 97 225
a 23 98 349
a 23 99 916
a 23 100 426
a 24 1 347
a 24 2 6
a 24 3 930
a 24 4 709
a 24 5 207
a 24 6 331
a 24 7 693
a 24 8 726
a 24 9 821
a 24 10 497
a 24 11 300
a 24 12 997
a 24 13 959
a 24 14 51
a 24 15 11
a 24 16 29
a 24 17 225
a 24 18 802
a 24 19 222
a 24 20 400
a 24 21 33
a 24 22 787
a 24 23 126
a 24 25 676
a 24 26 367
a 24 27 629
a 24 28 138
a 24 29 776
a 24 30 166
a 24 31 727
a 24 32 207
a 24 33 47
a 24 34 529
a 24 35 302
a 24 36 329
a 24 37 323
a 24 38 94
a 24 39 276
a 24 40 543
a 24 41 666
a 24 42 886
a 24 43 562
a 24 44 626
a 24 45 173
a 24 46 178
a 24 47 582
a 24 48 181
a 24 49 883
a 24 50 463
a 24 51 245
a 24 52 470
a 24 53 250
a 24 54 35
a 24 55 738
a 24 56 323
a 24 57 806
a 24 58 405
a 24 59 316
a 24 60 398
a 24 61 759
a 24 62 624
a 24 63 20
a 24 64 361
a 24 65 439
a 24 66 280
a 24 67 196
a 24 68 986
a 24 69 113
a 24 70 802
a 24 71 440
a 24 72 416
a 24 73 875
a 24 74 16
a 24 75 992
a 24 76 955
a 24 77 132
a 24 78 923
a 24 79 196
a 24 80 143
a 24 81 478
a 24 82 542
a 24 83 350
a 24 84 913
a 24 85 868
a 24 86 777
a 24 87 307
a 24 88 968
a 24 89 629
a 24 90 35
a 24 91 553
a 24 92 28
a 24 93 303
a 24 94 279
a 24 95 618
a 24 96 562
a 24 97 140
a 24 98 583
a 24 99 808
a 24 100 950
a 25 1 296
a 25 2 83
a 25 3 966
a 25 4 32
a 25 5 440
a 25 6 563
a 25 7 29
a 25 8 423
a 25 9 547
a 25 10 232
a 25 11 875
a 25 12 672
a 25 13 53
a 25 14 31
a 25 15 877
a 25 16 463
a 25 17 223
a 25 18 373
a 25 19 302
a 25 20 771
a 25 21 872
a 25 22 619
a 25 23 205
a 25 24 462
a 25 26 462
a 25 27 891
a 25 28 763
a 25 29 851
a 25 30 941
a 25 31 416
a 25 32 362
a 25 33 54
a 25 34 870
a 25 35 666
a 25 36 742
a 25 37 39
a 25 38 536
a 25 39 199
a 25 40 503
a 25 41 966
a 25 42 347
a 25 43 963
a 25 44 61
a 25 45 992
a 25 46 312
a 25 47 264
a 25 48 194
a 25 49 528
a 25 50 673
a 25 51 254
a 25 52 331
a 25 53 214
a 25 54 478
a 25 55 332
a 25 56 159
a 25 57 243
a 25 58 798
a 25 59 396
a 25 60 541
a 25 61 562
a 25 62 625
a 25 63 850
a 25 64 978
a 25 65 129
a 25 66 341
a 25 67 549
a 25 68 184
a 25 69 653
a 25 70 301
a 25 71 869
a 25 72 248
a 25 73 793
a 25 74 163
a 25 75 762
a 25 76 329
a 25 77 431
a 25 78 262
a 25 79 499
a 25 80 117
a 25 81 516
a 25 82 684
a 25 83 572
a 25 84 154
a 25 85 104
a 25 86 825
a 25 87 278
a 25 88 599
a 25 89 195
a 25 90 206
a 25 91 970
a 25 92 786
a 25 93 33
a 25 94 731
a 25 95 902
a 25 96 504
a 25 97 726
a 25 98 516
a 25 99 862
a 25 100 453
a 26 1 971
a 26 2 318
a 26 3 355
a 26 4 951
a 26 5 950
a 26 6 507
a 26 7 703
a 26 8 519
a 26 9 709
a 26 10 434
a 26 11 271
a 26 12 903
a 26 13 644
a 26 14 839
a 26 15 975
a 26 16 484
a 26 17 473
a 26 18 368
a 26 19 457
a 26 20 77
a 26 21 558
a 26 22 438
a 26 23 486
a 26 24 545
a 26 25 807
a 26 27 808
a 26 28 162
a 26 29 725
a 26 30 327
a 26 31 107
a 26 32 35
a 26 33 115
a 26 34 727
a 26 35 148
a 26 36 595
a 26 37 908
a 26 38 87
a 26 39 803
a 26 40 897
a 26 41 831
a 26 42 826
a 26 43 241
a 26 44 779
a 26 45 614
a 26 46 558
a 26 47 898
a 26 48 479
a 26 49 271
a 26 50 17
a 26 51 388
a 26 52 645
a 26 53 145
a 26 54 445
a 26 55 942
a 26 56 750
a 26 57 394
a 26 58 220
a 26 59 545
a 26 60 119
a 26 61 423
a 26 62 771
a 26 63 298
a 26 64 190
a 26 65 724
a 26 66 27
a 26 67 101
a 26 68 123
a 26 69 999
a 26 70 843
a 26 71 35
a 26 72 136
a 26 73 833
a 26 74 287
a 26 75 972
a 26 76 721
a 26 77 292
a 26 78 212
a 26 79 117
a 26 80 661
a 26 81 37
a 26 82 816
a 26 83 995
a 26 84 834
a 26 85 67
a 26 86 94
a 26 87 558
a 26 88 900
a 26 89 254
a 26 90 80
a 26 91 670
a 26 92 670
a 26 93 768
a 26 94 939
a 26 95 577
a 26 96 134
a 26 97 767
a 26 98 38
a 26 99 946
a 26 100 269
a 27 1 504
a 27 2 674
a 27 3 547
a 27 4 740
a 27 5 437
a 27 6 994
a 27 7 92
a 27 8 848
a 27 9 440
a 27 10 532
a 27 11 536
a 27 12 55
a 27 13 869
a 27 14 191
a 27 15 575
a 27 16 288
a 27 17 923
a 27 18 451
a 27 19 942
a 27 20 111
a 27 21 707
a 27 22 75
a 27 23 544
a 27 24 557
a 27 25 847
a 27 26 821
a 27 28 776
a 27 29 515
a 27 30 364
a 27 31 600
a 27 32 692
a 27 33 312
a 27 34 480
a 27 35 884
a 27 36 923
a 27 37 726
a 27 38 675
a 27 39 709
a 27 40 639
a 27 41 273
a 27 42 18
a 27 43 600
a 27 44 532
a 27 45 231
a 27 46 743
a 27 47 708
a 27 48 150
a 27 49 216
a 27 50 794
a 27 51 650
a 27 52 86
a 27 53 758
a 27 54 50
a 27 55 333
a 27 56 182
a 27 57 710
a 27 58 172
a 27 59 914
a 27 60 375
a 27 61 405
a 27 62 43
a 27 63 281
a 27 64 690
a 27 65 964
a 27 66 821
a 27 67 921
a 27 68 612
a 27 69 828
a 27 70 556
a 27 71 471
a 27 72 7
a 27 73 202
a 27 74 458
a 27 75 551
a 27 76 519
a 27 77 419
a 27 78 531
a 27 79 513
a 27 80 354
a 27 81 593
a 27 82 686
a 27 83 125
a 27 84 159
a 27 85 603
a 27 86 436
a 27 87 599
a 27 88 23
a 27 89 616
a 27 90 151
a 27 91 171
a 27 92 127
a 27 93 573
a 27 94 668
a 27 95 865
a 27 96 723
a 27 97 705
a 27 98 577
a 27 99 122
a 27 100 276
a 28 1 736
a 28 2 311
a 28 3 880
a 28 4 627
a 28 5 181
a 28 6 536
a 28 7 577
a 28 8 35
a 28 9 893
a 28 10 905
a 28 11 101
a 28 12 378
a 28 13 306
a 28 14 601
a 28 15 803
a 28 16 959
a 28 17 942
a 28 18 448
a 28 19 727
a 28 20 837
a 28 21 19
a 28 22 360
a 28 23 511
a 28 24 71
a 28 25 537
a 28 26 575
a 28 27 992
a 28 29 697
a 28 30 624
a 28 31 946
a 28 32 293
a 28 33 301
a 28 34 697
a 28 35 723
a 28 36 640
a 28 37 811
a 28 38 480
a 28 39 804
a 28 40 415
a 28 41 967
a 28 42 180
a 28 43 929
a 28 44 879
a 28 45 950
a 28 46 565
a 28 47 578
a 28 48 796
a 28 49 176
a 28 50 853
a 28 51 69
a 28 52 575
a 28 53 311
a 28 54 879
a 28 55 840
a 28 56 357
a 28 57 742
a 28 58 131
a 28 59 492
a 28 60 711
a 28 61 603
a 28 62 335
a 28 63 602
a 28 64 636
a 28 65 614
a 28 66 278
a 28 67 314
a 28 68 719
a 28 69 615
a 28 70 629
a 28 71 342
a 28 72 407
a 28 73 458
a 28 74 784
a 28 75 916
a 28 76 121
a 28 77 926
a 28 78 865
a 28 79 937
a 28 80 832
a 28 81 369
a 28 82 473
a 28 83 325
a 28 84 374
a 28 85 373
a 28 86 893
a 28 87 597
a 28 88 919
a 28 89 366
a 28 90 913
a 28 91 92
a 28 92 996
a 28 93 570
a 28 94 760
a 28 95 864
a 28 96 37
a 28 97 367
a 28 98 745
a 28 99 379
a 28 100 70
a 29 1 559
a 29 2 627
a 29 3 663
a 29 4 818
a 29 5 262
a 29 6 946
a 29 7 360
a 29 8 235
a 29 9 34
a 29 10 814
a 29 11 910
a 29 12 951
a 29 13 754
a 29 14 827
a 29 15 240
a 29 16 500
a 29 17 72
a 29 18 627
a 29 19 673
a 29 20 900
a 29 21 182
a 29 22 613
a 29 23 733
a 29 24 129
a 29 25 468
a 29 26 993
a 29 27 12
a 29 28 634
a 29 30 528
a 29 31 994
a 29 32 758
a 29 33 851
a 29 34 315
a 29 35 538
a 29 36 990
a 29 37 833
a 29 38 170
a 29 39 0
a 29 40 919
a 29 41 59
a 29 42 347
a 29 43 981
a 29 44 537
a 29 45 522
a 29 46 659
a 29 47 921
a 29 48 244
a 29 49 321
a 29 50 958
a 29 51 459
a 29 52 466
a 29 53 13
a 29 54 167
a 29 55 70
a 29 56 249
a 29 57 389
a 29 58 434
a 29 59 428
a 29 60 471
a 29 61 522
a 29 62 849
a 29 63 455
a 29 64 996
a 29 65 496
a 29 66 548
a 29 67 50
a 29 68 690
a 29 69 283
a 29 70 543
a 29 71 76
a 29 72 816
a 29 73 850
a 29 74 791
a 29 75 948
a 29 76 290
a 29 77 815
a 29 78 837
a 29 79 53
a 29 80 906
a 29 81 733
a 29 82 553
a 29 83 643
a 29 84 738
a 29 85 400
a 29 86 479
a 29 87 852
a 29 88 455
a 29 89 608
a 29 90 541
a 29 91 744
a 29 92 295
a 29 93 493
a 29 94 578
a 29 95 505
a 29 96 931
a 29 97 291
a 29 98 128
a 29 99 75
a 29 100 973
a 30 1 472
a 30 2 563
a 30 3 756
a 30 4 347
a 30 5 457
a 30 6 448
a 30 7 581
a 30 8 794
a 30 9 792
a 30 10 686
a 30 11 22
a 30 12 627
a 30 13 592
a 30 14 199
a 30 15 781
a 30 16 648
a 30 17 382
a 30 18 767
a 30 19 319
a 30 20 759
a 30 21 634
a 30 22 252
a 30 23 445
a 30 24 350
a 30 25 275
a 30 26 492
a 30 27 193
a 30 28 149
a 30 29 918
a 30 31 857
a 30 32 189
a 30 33 198
a 30 34 488
a 30 35 648
a 30 36 362
a 30 37 760
a 30 38 126
a 30 39 52
a 30 40 902
a 30 41 455
a 30 42 500
a 30 43 151
a 30 44 724
a 30 45 429
a 30 46 426
a 30 47 946
a 30 48 192
a 30 49 636
a 30 50 112
a 30 51 384
a 30 52 64
a 30 53 609
a 30 54 763
a 30 55 270
a 30 56 787
a 30 57 746
a 30 58 741
a 30 59 893
a 30 60 581
a 30 61 520
a 30 62 80
a 30 63 446
a 30 64 521
a 30 65 750
a 30 66 499
a 30 67 468
a 30 68 845
a 30 69 639
a 30 70 803
a 30 71 597
a 30 72 593
a 30 73 235
a 30 74 91
a 30 75 361
a 30 76 783
a 30 77 890
a 30 78 932
a 30 79 41
a 30 80 428
a 30 81 990
a 30 82 29
a 30 83 512
a 30 84 557
a 30 85 813
a 30 86 787
a 30 87 765
a 30 88 139
a 30 89 957
a 30 90 25
a 30 91 175
a 30 92 839
a 30 93 998
a 30 94 641
a 30 95 711
a 30 96 438
a 30 97 171
a 30 98 777
a 30 99 185
a 30 100 133
a 31 1 904
a 31 2 871
a 31 3 66
a 31 4 341
a 31 5 637
a 31 6 989
a 31 7 459
a 31 8 320
a 31 9 697
a 31 10 269
a 31 11 580
a 31 12 417
a 31 13 847
a 31 14 396
a 31 15 617
a 31 16 304
a 31 17 868
a 31 18 139
a 31 19 744
a 31 20 675
a 31 21 486
a 31 22 153
a 31 23 881
a 31 24 110
a 31 25 630
a 31 26 490
a 31 27 844
a 31 28 835
a 31 29 214
a 31 30 338
a 31 32 702
a 31 33 906
a 31 34 76
a 31 35 514
a 31 36 619
a 31 37 514
a 31 38 653
a 31 39 434
a 31 40 661
a 31 41 461
a 31 42 162
a 31 43 732
a 31 44 771
a 31 45 744
a 31 46 637
a 31 47 343
a 31 48 394
a 31 49 775
a 31 50 156
a 31 51 57
a 31 52 104
a 31 53 973
a 31 54 693
a 31 55 387
a 31 56 739
a 31 57 186
a 31 58 416
a 31 59 905
a 31 60 21
a 31 61 890
a 31 62 448
a 31 63 383
a 31 64 371
a 31 65 820
a 31 66 41
a 31 67 692
a 31 68 689
a 31 69 984
a 31 70 691
a 31 71 474
a 31 72 559
a 31 73 472
a 31 74 901
a 31 75 171
a 31 76 222
a 31 77 319
a 31 78 562
a 31 79 757
a 31 80 283
a 31 81 36
a 31 82 399
a 31 83 431
a 31 84 531
a 31 85 176
a 31 86 698
a 31 87 385
a 31 88 717
a 31 89 499
a 31 90 964
a 31 91 191
a 31 92 795
a 31 93 170
a 31 94 831
a 31 95 55
a 31 96 368
a 31 97 996
a 31 98 201
a 31 99 325
a 31 100 450
a 32 1 623
a 32 2 879
a 32 3 389
a 32 4 169
a 32 5 959
a 32 6 466
a 32 7 833
a 32 8 270
a 32 9 896
a 32 10 213
a 32 11 558
a 32 12 356
a 32 13 38
a 32 14 324
a 32 15 324
a 32 16 378
a 32 17 59
a 32 18 677
a 32 19 258
a 32 20 767
a 32 21 265
a 32 22 762
a 32 23 925
a 32 24 692
a 32 25 619
a 32 26 501
a 32 27 817
a 32 28 981
a 32 29 824
a 32 30 411
a 32 31 742
a 32 33 688
a 32 34 360
a 32 35 929
a 32 36 452
a 32 37 891
a 32 38 68
a 32 39 961
a 32 40 663
a 32 41 89
a 32 42 857
a 32 43 813
a 32 44 123
a 32 45 654
a 32 46 941
a 32 47 290
a 32 48 992
a 32 49 390
a 32 50 784
a 32 51 647
a 32 52 366
a 32 53 57
a 32 54 4
a 32 55 307
a 32 56 58
a 32 57 266
a 32 58 733
a 32 59 113
a 32 60 687
a 32 61 458
a 32 62 634
a 32 63 599
a 32 64 37
a 32 65 737
a 32 66 793
a 32 67 210
a 32 68 174
a 32 69 790
a 32 70 806
a 32 71 795
a 32 72 859
a 32 73 609
a 32 74 204
a 32 75 132
a 32 76 26
a 32 77 191
a 32 78 177
a 32 79 603
a 32 80 291
a 32 81 694
a 32 82 22
a 32 83 230
a 32 84 150
a 32 85 948
a 32 86 157
a 32 87 605
a 32 88 990
a 32 89 275
a 32 90 185
a 32 91 859
a 32 92 320
a 32 93 64
a 32 94 320
a 32 95 237
a 32 96 348
a 32 97 991
a 32 98 76
a 32 99 192
a 32 100 2
a 33 1 80
a 33 2 877
a 33 3 62
a 33 4 518
a 33 5 37
a 33 6 576
a 33 7 194
a 33 8 645
a 33 9 881
a 33 10 539
a 33 11 382
a 33 12 461
a 33 13 465
a 33 14 942
a 33 15 860
a 33 16 40
a 33 17 286
a 33 18 482
a 33 19 186
a 33 20 201
a 33 21 913
a 33 22 5
a 33 23 635
a 33 24 940
a 33 25 805
a 33 26 836
a 33 27 373
a 33 28 90
a 33 29 145
a 33 30 408
a 33 31 589
a 33 32 634
a 33 34 587
a 33 35 665
a 33 36 884
a 33 37 553
a 33 38 5
a 33 39 653
a 33 40 549
a 33 41 18
a 33 42 898
a 33 43 473
a 33 44 924
a 33 45 766
a 33 46 41
a 33 47 158
a 33 48 240
a 33 49 877
a 33 50 321
a 33 51 149
a 33 52 609
a 33 53 443
a 33 54 163
a 33 55 499
a 33 56 234
a 33 57 139
a 33 58 75
a 33 59 589
a 33 60 743
a 33 61 407
a 33 62 695
a 33 63 332
a 33 64 976
a 33 65 237
a 33 66 645
a 33 67 706
a 33 68 316
a 33 69 210
a 33 70 921
a 33 71 59
a 33 72 334
a 33 73 331
a 33 74 244
a 33 75 645
a 33 76 635
a 33 77 103
a 33 78 997
a 33 79 543
a 33 80 201
a 33 81 646
a 33 82 764
a 33 83 309
a 33 84 762
a 33 85 956
a 33 86 497
a 33 87 546
a 33 88 926
a 33 89 278
a 33 90 737
a 33 91 867
a 33 92 868
a 33 93 771
a 33 94 601
a 33 95 171
a 33 96 921
a 33 97 291
a 33 98 144
a 33 99 145
a 33 100 398
a 34 1 171
a 34 2 177
a 34 3 994
a 34 4 662
a 34 5 303
a 34 6 582
a 34 7 109
a 34 8 925
a 34 9 758
a 34 10 902
a 34 11 354
a 34 12 49
a 34 13 306
a 34 14 231
a 34 15 10
a 34 16 549
a 34 17 724
a 34 18 3
a 34 19 338
a 34 20 945
a 34 21 923
a 34 22 295
a 34 23 63
a 34 24 690
a 34 25 70
a 34 26 959
a 34 27 434
a 34 28 560
a 34 29 285
a 34 30 899
a 34 31 620
a 34 32 650
a 34 33 539
a 34 35 141
a 34 36 851
a 34 37 739
a 34 38 438
a 34 39 160
a 34 40 291
a 34 41 664
a 34 42 901
a 34 43 810
a 34 44 862
a 34 45 0
a 34 46 464
a 34 47 834
a 34 48 596
a 34 49 250
a 34 50 276
a 34 51 370
a 34 52 914
a 34 53 185
a 34 54 908
a 34 55 917
a 34 56 511
a 34 57 851
a 34 58 736
a 34 59 250
a 34 60 26
a 34 61 661
a 34 62 729
a 34 63 166
a 34 64 365
a 34 65 592
a 34 66 818
a 34 67 486
a 34 68 724
a 34 69 551
a 34 70 944
a 34 71 698
a 34 72 38
a 34 73 790
a 34 74 811
a 34 75 898
a 34 76 954
a 34 77 532
a 34 78 330
a 34 79 685
a 34 80 147
a 34 81 145
a 34 82 58
a 34 83 132
a 34 84 613
a 34 85 104
a 34 86 56
a 34 87 667
a 34 88 949
a 34 89 798
a 34 90 489
a 34 91 16
a 34 92 651
a 34 93 728
a 34 94 681
a 34 95 898
a 34 96 803
a 34 97 472
a 34 98 24
a 34 99 298
a 34 100 263
a 35 1 801
a 35 2 158
a 35 3 21
a 35 4 182
a 35 5 758
a 35 6 544
a 35 7 79
a 35 8 648
a 35 9 822
a 35 10 856
a 35 11 720
a 35 12 0
a 35 13 346
a 35 14 416
a 35 15 835
a 35 16 536
a 35 17 61
a 35 18 415
a 35 19 410
a 35 20 527
a 35 21 587
a 35 22 810
a 35 23 755
a 35 24 22
a 35 25 186
a 35 26 931
a 35 27 373
a 35 28 822
a 35 29 851
a 35 30 190
a 35 31 995
a 35 32 243
a 35 33 9
a 35 34 934
a 35 36 415
a 35 37 251
a 35 38 264
a 35 39 692
a 35 40 752
a 35 41 864
a 35 42 159
a 35 43 920
a 35 44 788
a 35 45 121
a 35 46 190
a 35 47 493
a 35 48 46
a 35 49 476
a 35 50 632
a 35 51 753
a 35 52 864
a 35 53 743
a 35 54 466
a 35 55 450
a 35 56 361
a 35 57 793
a 35 58 657
a 35 59 353
a 35 60 41
a 35 61 14
a 35 62 911
a 35 63 946
a 35 64 495
a 35 65 296
a 35 66 983
a 35 67 954
a 35 68 202
a 35 69 966
a 35 70 116
a 35 71 167
a 35 72 116
a 35 73 408
a 35 74 253
a 35 75 947
a 35 76 183
a 35 77 992
a 35 78 4
a 35 79 977
a 35 80 748
a 35 81 858
a 35 82 481
a 35 83 966
a 35 84 279
a 35 85 924
a 35 86 259
a 35 87 672
a 35 88 900
a 35 89 414
a 35 90 623
a 35 91 970
a 35 92 860
a 35 93 955
a 35 94 462
a 35 95 558
a 35 96 720
a 35 97 662
a 35 98 203
a 35 99 584
a 35 100 508
a 36 1 181
a 36 2 186
a 36 3 137
a 36 4 877
a 36 5 225
a 36 6 186
a 36 7 858
a 36 8 915
a 36 9 211
a 36 10 619
a 36 11 940
a 36 12 887
a 36 13 888
a 36 14 792
a 36 15 398
a 36 16 422
a 36 17 742
a 36 18 662
a 36 19 406
a 36 20 467
a 36 21 68
a 36 22 931
a 36 23 718
a 36 24 728
a 36 25 269
a 36 26 831
a 36 27 680
a 36 28 589
a 36 29 445
a 36 30 597
