p sp 500 249500
a 92 337 654
a 92 338 701
a 92 339 89
a 92 340 256
a 92 341 612
a 92 342 872
a 92 343 378
a 92 344 653
a 92 345 156
a 92 346 65
a 92 347 900
a 92 348 28
a 92 349 605
a 92 350 902
a 92 351 14
a 92 352 720
a 92 353 781
a 92 354 891
a 92 355 264
a 92 356 802
a 92 357 174
a 92 358 124
a 92 359 908
a 92 360 433
a 92 361 644
a 92 362 990
a 92 363 688
a 92 364 739
a 92 365 276
a 92 366 817
a 92 367 954
a 92 368 681
a 92 369 311
a 92 370 144
a 92 371 778
a 92 372 406
a 92 373 4
a 92 374 46
a 92 375 226
a 92 376 864
a 92 377 440
a 92 378 178
a 92 379 177
a 92 380 845
a 92 381 785
a 92 382 148
a 92 383 491
a 92 384 687
a 92 385 374
a 92 386 741
a 92 387 242
a 92 388 960
a 92 389 457
a 92 390 402
a 92 391 312
a 92 392 990
a 92 393 532
a 92 394 681
a 92 395 722
a 92 396 992
a 92 397 639
a 92 398 411
a 92 399 846
a 92 400 422
a 92 401 816
a 92 402 624
a 92 403 981
a 92 404 548
a 92 405 536
a 92 406 549
a 92 407 337
a 92 408 407
a 92 409 932
a 92 410 168
a 92 411 559
a 92 412 278
a 92 413 377
a 92 414 682
a 92 415 590
a 92 416 833
a 92 417 679
a 92 418 12
a 92 419 222
a 92 420 781
a 92 421 719
a 92 422 754
a 92 423 282
a 92 424 294
a 92 425 444
a 92 426 738
a 92 427 262
a 92 428 275
a 92 429 653
a 92 430 597
a 92 431 448
a 92 432 166
a 92 433 249
a 92 434 53
a 92 435 106
a 92 436 824
a 92 437 449
a 92 438 293
a 92 439 766
a 92 440 312
a 92 441 25
a 92 442 100
a 92 443 992
a 92 444 829
a 92 445 414
a 92 446 945
a 92 447 560
a 92 448 175
a 92 449 128
a 92 450 95
a 92 451 812
a 92 452 129
a 92 453 410
a 92 454 330
a 92 455 34
a 92 456 538
a 92 457 333
a 92 458 40
a 92 459 75
a 92 460 758
a 92 461 552
a 92 462 641
a 92 463 120
a 92 464 1
a 92 465 650
a 92 466 927
a 92 467 561
a 92 468 44
a 92 469 5
a 92 470 462
a 92 471 169
a 92 472 77
a 92 473 453
a 92 474 836
a 92 475 11
a 92 476 827
a 92 477 247
a 92 478 58
a 92 479 559
a 92 480 464
a 92 481 82
a 92 482 936
a 92 483 917
a 92 484 413
a 92 485 672
a 92 486 916
a 92 487 168
a 92 488 24
a 92 489 101
a 92 490 844
a 92 491 747
a 92 492 320
a 92 493 478
a 92 494 622
a 92 495 199
a 92 496 535
a 92 497 812
a 92 498 55
a 92 499 19
a 92 500 935
a 93 1 510
a 93 2 193
a 93 3 170
a 93 4 621
a 93 5 945
a 93 6 970
a 93 7 568
a 93 8 697
a 93 9 643
a 93 10 587
a 93 11 109
a 93 12 475
a 93 13 795
a 93 14 158
a 93 15 232
a 93 16 407
a 93 17 171
a 93 18 767
a 93 19 268
a 93 20 233
a 93 21 822
a 93 22 684
a 93 23 309
a 93 24 930
a 93 25 929
a 93 26 661
a 93 27 140
a 93 28 920
a 93 29 461
a 93 30 547
a 93 31 607
a 93 32 241
a 93 33 995
a 93 34 404
a 93 35 233
a 93 36 880
a 93 37 302
a 93 38 661
a 93 39 767
a 93 40 494
a 93 41 148
a 93 42 750
a 93 43 336
a 93 44 378
a 93 45 285
a 93 46 106
a 93 47 764
a 93 48 697
a 93 49 882
a 93 50 251
a 93 51 286
a 93 52 222
a 93 53 270
a 93 54 561
a 93 55 26
a 93 56 282
a 93 57 328
a 93 58 276
a 93 59 166
a 93 60 453
a 93 61 231
a 93 62 965
a 93 63 292
a 93 64 858
a 93 65 468
a 93 66 713
a 93 67 502
a 93 68 295
a 93 69 683
a 93 70 741
a 93 71 217
a 93 72 58
a 93 73 761
a 93 74 706
a 93 75 138
a 93 76 12
a 93 77 343
a 93 78 610
a 93 79 563
a 93 80 321
a 93 81 445
a 93 82 456
a 93 83 838
a 93 84 214
a 93 85 911
a 93 86 204
a 93 87 960
a 93 88 761
a 93 89 811
a 93 90 492
a 93 91 703
a 93 92 716
a 93 94 73
a 93 95 836
a 93 96 364
a 93 97 402
a 93 98 721
a 93 99 438
a 93 100 90
a 93 101 928
a 93 102 400
a 93 103 730
a 93 104 884
a 93 105 373
a 93 106 474
a 93 107 639
a 93 108 306
a 93 109 265
a 93 110 1
a 93 111 799
a 93 112 652
a 93 113 41
a 93 114 484
a 93 115 767
a 93 116 653
a 93 117 233
a 93 118 960
a 93 119 596
a 93 120 881
a 93 121 552
a 93 122 810
a 93 123 670
a 93 124 198
a 93 125 767
a 93 126 291
a 93 127 272
a 93 128 118
a 93 129 114
a 93 130 402
a 93 131 933
a 93 132 91
a 93 133 429
a 93 134 85
a 93 135 116
a 93 136 978
a 93 137 783
a 93 138 720
a 93 139 229
a 93 140 216
a 93 141 530
a 93 142 483
a 93 143 634
a 93 144 231
a 93 145 568
a 93 146 727
a 93 147 238
a 93 148 337
a 93 149 407
a 93 150 841
a 93 151 600
a 93 152 3
a 93 153 422
a 93 154 126
a 93 155 81
a 93 156 619
a 93 157 101
a 93 158 837
a 93 159 369
a 93 160 330
a 93 161 952
a 93 162 295
a 93 163 173
a 93 164 107
a 93 165 324
a 93 166 954
a 93 167 196
a 93 168 977
a 93 169 584
a 93 170 81
a 93 171 444
a 93 172 484
a 93 173 13
a 93 174 549
a 93 175 353
a 93 176 252
a 93 177 598
a 93 178 207
a 93 179 703
a 93 180 708
a 93 181 888
a 93 182 778
a 93 183 666
a 93 184 128
a 93 185 658
a 93 186 573
a 93 187 268
a 93 188 567
a 93 189 958
a 93 190 871
a 93 191 647
a 93 192 769
a 93 193 790
a 93 194 977
a 93 195 558
a 93 196 785
a 93 197 455
a 93 198 503
a 93 199 120
a 93 200 339
a 93 201 120
a 93 202 326
a 93 203 301
a 93 204 71
a 93 205 964
a 93 206 511
a 93 207 726
a 93 208 388
a 93 209 163
a 93 210 906
a 93 211 320
a 93 212 85
a 93 213 924
a 93 214 428
a 93 215 737
a 93 216 391
a 93 217 678
a 93 218 585
a 93 219 449
a 93 220 832
a 93 221 114
a 93 222 177
a 93 223 866
a 93 224 729
a 93 225 162
a 93 226 567
a 93 227 977
a 93 228 405
a 93 229 149
a 93 230 4
a 93 231 26
a 93 232 703
a 93 233 552
a 93 234 184
a 93 235 774
a 93 236 111
a 93 237 157
a 93 238 161
a 93 239 24
a 93 240 317
a 93 241 599
a 93 242 674
a 93 243 451
a 93 244 92
a 93 245 548
a 93 246 237
a 93 247 670
a 93 248 392
a 93 249 545
a 93 250 144
a 93 251 344
a 93 252 392
a 93 253 769
a 93 254 604
a 93 255 107
a 93 256 132
a 93 257 750
a 93 258 504
a 93 259 780
a 93 260 599
a 93 261 126
a 93 262 914
a 93 263 201
a 93 264 421
a 93 265 311
a 93 266 606
a 93 267 441
a 93 268 254
a 93 269 594
a 93 270 612
a 93 271 855
a 93 272 41
a 93 273 19
a 93 274 862
a 93 275 791
a 93 276 73
a 93 277 990
a 93 278 663
a 93 279 319
a 93 280 419
a 93 281 940
a 93 282 692
a 93 283 159
a 93 284 141
a 93 285 404
a 93 286 302
a 93 287 353
a 93 288 232
a 93 289 545
a 93 290 534
a 93 291 728
a 93 292 167
a 93 293 498
a 93 294 543
a 93 295 333
a 93 296 589
a 93 297 452
a 93 298 16
a 93 299 453
a 93 300 610
a 93 301 218
a 93 302 343
a 93 303 851
a 93 304 934
a 93 305 101
a 93 306 654
a 93 307 660
a 93 308 124
a 93 309 380
a 93 310 648
a 93 311 893
a 93 312 640
a 93 313 965
a 93 314 700
a 93 315 543
a 93 316 65
a 93 317 601
a 93 318 881
a 93 319 987
a 93 320 487
a 93 321 859
a 93 322 896
a 93 323 790
a 93 324 973
a 93 325 201
a 93 326 701
a 93 327 558
a 93 328 752
a 93 329 49
a 93 330 398
a 93 331 762
a 93 332 973
a 93 333 29
a 93 334 865
a 93 335 85
a 93 336 534
a 93 337 743
a 93 338 826
a 93 339 74
a 93 340 629
a 93 341 741
a 93 342 666
a 93 343 49
a 93 344 911
a 93 345 237
a 93 346 992
a 93 347 337
a 93 348 91
a 93 349 970
a 93 350 692
a 93 351 19
a 93 352 792
a 93 353 781
a 93 354 190
a 93 355 853
a 93 356 529
a 93 357 171
a 93 358 243
a 93 359 180
a 93 360 404
a 93 361 549
a 93 362 72
a 93 363 272
a 93 364 534
a 93 365 35
a 93 366 356
a 93 367 875
a 93 368 472
a 93 369 672
a 93 370 10
a 93 371 506
a 93 372 173
a 93 373 809
a 93 374 428
a 93 375 530
a 93 376 145
a 93 377 517
a 93 378 200
a 93 379 107
a 93 380 83
a 93 381 549
a 93 382 343
a 93 383 696
a 93 384 227
a 93 385 485
a 93 386 152
a 93 387 701
a 93 388 364
a 93 389 545
a 93 390 73
a 93 391 247
a 93 392 283
a 93 393 48
a 93 394 606
a 93 395 479
a 93 396 925
a 93 397 892
a 93 398 791
a 93 399 30
a 93 400 324
a 93 401 272
a 93 402 222
a 93 403 962
a 93 404 899
a 93 405 208
a 93 406 342
a 93 407 439
a 93 408 293
a 93 409 324
a 93 410 965
a 93 411 375
a 93 412 281
a 93 413 852
a 93 414 162
a 93 415 794
a 93 416 64
a 93 417 924
a 93 418 879
a 93 419 662
a 93 420 597
a 93 421 66
a 93 422 927
a 93 423 95
a 93 424 987
a 93 425 531
a 93 426 416
a 93 427 263
a 93 428 874
a 93 429 865
a 93 430 642
a 93 431 591
a 93 432 890
a 93 433 727
a 93 434 654
a 93 435 500
a 93 436 542
a 93 437 498
a 93 438 752
a 93 439 946
a 93 440 426
a 93 441 689
a 93 442 453
a 93 443 676
a 93 444 413
a 93 445 94
a 93 446 589
a 93 447 577
a 93 448 391
a 93 449 371
a 93 450 129
a 93 451 352
a 93 452 315
a 93 453 757
a 93 454 901
a 93 455 101
a 93 456 334
a 93 457 612
a 93 458 503
a 93 459 832
a 93 460 310
a 93 461 512
a 93 462 654
a 93 463 781
a 93 464 51
a 93 465 613
a 93 466 379
a 93 467 310
a 93 468 320
a 93 469 711
a 93 470 274
a 93 471 434
a 93 472 714
a 93 473 654
a 93 474 442
a 93 475 906
a 93 476 960
a 93 477 819
a 93 478 408
a 93 479 150
a 93 480 889
a 93 481 929
a 93 482 488
a 93 483 739
a 93 484 328
a 93 485 508
a 93 486 60
a 93 487 991
a 93 488 675
a 93 489 901
a 93 490 282
a 93 491 859
a 93 492 895
a 93 493 11
a 93 494 657
a 93 495 928
a 93 496 629
a 93 497 922
a 93 498 204
a 93 499 410
a 93 500 840
a 94 1 392
a 94 2 805
a 94 3 736
a 94 4 916
a 94 5 842
a 94 6 306
a 94 7 209
a 94 8 736
a 94 9 139
a 94 10 76
a 94 11 887
a 94 12 684
a 94 13 494
a 94 14 730
a 94 15 527
a 94 16 827
a 94 17 918
a 94 18 434
a 94 19 183
a 94 20 258
a 94 21 28
a 94 22 32
a 94 23 543
a 94 24 311
a 94 25 665
a 94 26 765
a 94 27 352
a 94 28 370
a 94 29 183
a 94 30 720
a 94 31 663
a 94 32 406
a 94 33 195
a 94 34 383
a 94 35 162
a 94 36 832
a 94 37 782
a 94 38 391
a 94 39 905
a 94 40 39
a 94 41 703
a 94 42 663
a 94 43 374
a 94 44 10
a 94 45 794
a 94 46 161
a 94 47 989
a 94 48 557
a 94 49 355
a 94 50 457
a 94 51 268
a 94 52 427
a 94 53 371
a 94 54 667
a 94 55 459
a 94 56 260
a 94 57 866
a 94 58 176
a 94 59 349
a 94 60 329
a 94 61 546
a 94 62 521
a 94 63 125
a 94 64 106
a 94 65 106
a 94 66 26
a 94 67 97
a 94 68 87
a 94 69 952
a 94 70 8
a 94 71 146
a 94 72 403
a 94 73 349
a 94 74 771
a 94 75 898
a 94 76 714
a 94 77 285
a 94 78 212
a 94 79 819
a 94 80 948
a 94 81 276
a 94 82 839
a 94 83 766
a 94 84 566
a 94 85 313
a 94 86 354
a 94 87 25
a 94 88 928
a 94 89 262
a 94 90 84
a 94 91 959
a 94 92 377
a 94 93 493
a 94 95 126
a 94 96 60
a 94 97 757
a 94 98 916
a 94 99 469
a 94 100 614
a 94 101 287
a 94 102 689
a 94 103 333
a 94 104 669
a 94 105 222
a 94 106 199
a 94 107 943
a 94 108 322
a 94 109 556
a 94 110 551
a 94 111 547
a 94 112 555
a 94 113 521
a 94 114 215
a 94 115 478
a 94 116 141
a 94 117 956
a 94 118 494
a 94 119 701
a 94 120 944
a 94 121 162
a 94 122 5
a 94 123 304
a 94 124 775
a 94 125 308
a 94 126 447
a 94 127 727
a 94 128 756
a 94 129 997
a 94 130 913
a 94 131 768
a 94 132 888
a 94 133 985
a 94 134 298
a 94 135 46
a 94 136 976
a 94 137 679
a 94 138 540
a 94 139 403
a 94 140 408
a 94 141 600
a 94 142 784
a 94 143 487
a 94 144 196
a 94 145 789
a 94 146 229
a 94 147 157
a 94 148 433
a 94 149 59
a 94 150 842
a 94 151 557
a 94 152 960
a 94 153 402
a 94 154 687
a 94 155 468
a 94 156 179
a 94 157 33
a 94 158 896
a 94 159 181
a 94 160 310
a 94 161 356
a 94 162 537
a 94 163 923
a 94 164 342
a 94 165 70
a 94 166 186
a 94 167 884
a 94 168 917
a 94 169 838
a 94 170 443
a 94 171 351
a 94 172 99
a 94 173 870
a 94 174 305
a 94 175 342
a 94 176 94
a 94 177 886
a 94 178 655
a 94 179 332
a 94 180 395
a 94 181 149
a 94 182 53
a 94 183 128
a 94 184 834
a 94 185 40
a 94 186 116
a 94 187 368
a 94 188 741
a 94 189 345
a 94 190 184
a 94 191 742
a 94 192 320
a 94 193 745
a 94 194 836
a 94 195 598
a 94 196 890
a 94 197 253
a 94 198 153
a 94 199 213
a 94 200 43
a 94 201 108
a 94 202 718
a 94 203 763
a 94 204 76
a 94 205 270
a 94 206 568
a 94 207 665
a 94 208 457
a 94 209 302
a 94 210 428
a 94 211 308
a 94 212 649
a 94 213 9
a 94 214 96
a 94 215 199
a 94 216 804
a 94 217 581
a 94 218 485
a 94 219 676
a 94 220 516
a 94 221 346
a 94 222 215
a 94 223 420
a 94 224 148
a 94 225 531
a 94 226 410
a 94 227 625
a 94 228 491
a 94 229 766
a 94 230 294
a 94 231 411
a 94 232 714
a 94 233 207
a 94 234 108
a 94 235 327
a 94 236 809
a 94 237 528
a 94 238 567
a 94 239 705
a 94 240 469
a 94 241 276
a 94 242 76
a 94 243 435
a 94 244 301
a 94 245 847
a 94 246 809
a 94 247 371
a 94 248 208
a 94 249 63
a 94 250 153
a 94 251 169
a 94 252 968
a 94 253 741
a 94 254 661
a 94 255 645
a 94 256 785
a 94 257 804
a 94 258 284
a 94 259 197
a 94 260 978
a 94 261 249
a 94 262 172
a 94 263 852
a 94 264 170
a 94 265 697
a 94 266 70
a 94 267 308
a 94 268 403
a 94 269 477
a 94 270 197
a 94 271 125
a 94 272 507
a 94 273 464
a 94 274 103
a 94 275 282
a 94 276 270
a 94 277 119
a 94 278 994
a 94 279 915
a 94 280 4
a 94 281 160
a 94 282 103
a 94 283 269
a 94 284 857
a 94 285 739
a 94 286 843
a 94 287 43
a 94 288 695
a 94 289 787
a 94 290 24
a 94 291 544
a 94 292 493
a 94 293 862
a 94 294 184
a 94 295 578
a 94 296 275
a 94 297 176
a 94 298 442
a 94 299 304
a 94 300 771
a 94 301 876
a 94 302 650
a 94 303 45
a 94 304 785
a 94 305 50
a 94 306 861
a 94 307 250
a 94 308 780
a 94 309 969
a 94 310 130
a 94 311 431
a 94 312 570
a 94 313 310
a 94 314 905
a 94 315 42
a 94 316 223
a 94 317 163
a 94 318 167
a 94 319 277
a 94 320 398
a 94 321 465
a 94 322 792
a 94 323 308
a 94 324 29
a 94 325 589
a 94 326 675
a 94 327 756
a 94 328 61
a 94 329 990
a 94 330 49
a 94 331 757
a 94 332 184
a 94 333 572
a 94 334 550
a 94 335 641
a 94 336 161
a 94 337 643
a 94 338 110
a 94 339 858
a 94 340 463
a 94 341 469
a 94 342 288
a 94 343 119
a 94 344 457
a 94 345 51
a 94 346 582
a 94 347 263
a 94 348 98
a 94 349 885
a 94 350 75
a 94 351 51
a 94 352 486
a 94 353 580
a 94 354 931
a 94 355 40
a 94 356 747
a 94 357 638
a 94 358 318
a 94 359 58
a 94 360 241
a 94 361 194
a 94 362 252
a 94 363 658
a 94 364 90
a 94 365 743
a 94 366 409
a 94 367 489
a 94 368 842
a 94 369 969
a 94 370 10
a 94 371 946
a 94 372 23
a 94 373 644
a 94 374 382
a 94 375 131
a 94 376 305
a 94 377 382
a 94 378 806
a 94 379 643
a 94 380 778
a 94 381 408
a 94 382 62
a 94 383 781
a 94 384 439
a 94 385 734
a 94 386 657
a 94 387 396
a 94 388 390
a 94 389 810
a 94 390 799
a 94 391 468
a 94 392 629
a 94 393 140
a 94 394 370
a 94 395 399
a 94 396 137
a 94 397 988
a 94 398 460
a 94 399 805
a 94 400 67
a 94 401 134
a 94 402 266
a 94 403 786
a 94 404 164
a 94 405 532
a 94 406 900
a 94 407 851
a 94 408 130
a 94 409 511
a 94 410 890
a 94 411 376
a 94 412 600
a 94 413 479
a 94 414 799
a 94 415 11
a 94 416 818
a 94 417 501
a 94 418 250
a 94 419 816
a 94 420 725
a 94 421 183
a 94 422 736
a 94 423 75
a 94 424 483
a 94 425 28
a 94 426 651
a 94 427 956
a 94 428 813
a 94 429 283
a 94 430 173
a 94 431 965
a 94 432 646
a 94 433 488
a 94 434 532
a 94 435 50
a 94 436 542
a 94 437 631
a 94 438 976
a 94 439 127
a 94 440 4
a 94 441 398
a 94 442 208
a 94 443 422
a 94 444 387
a 94 445 839
a 94 446 872
a 94 447 318
a 94 448 197
a 94 449 411
a 94 450 734
a 94 451 892
a 94 452 138
a 94 453 551
a 94 454 776
a 94 455 293
a 94 456 450
a 94 457 146
a 94 458 686
a 94 459 97
a 94 460 942
a 94 461 13
a 94 462 214
a 94 463 218
a 94 464 163
a 94 465 177
a 94 466 90
a 94 467 802
a 94 468 350
a 94 469 948
a 94 470 955
a 94 471 784
a 94 472 576
a 94 473 972
a 94 474 962
a 94 475 987
a 94 476 106
a 94 477 665
a 94 478 537
a 94 479 548
a 94 480 130
a 94 481 239
a 94 482 245
a 94 483 520
a 94 484 892
a 94 485 281
a 94 486 799
a 94 487 4
a 94 488 674
a 94 489 7
a 94 490 742
a 94 491 559
a 94 492 852
a 94 493 40
a 94 494 189
a 94 495 674
a 94 496 984
a 94 497 72
a 94 498 779
a 94 499 642
a 94 500 146
a 95 1 451
a 95 2 46
a 95 3 861
a 95 4 220
a 95 5 255
a 95 6 126
a 95 7 48
a 95 8 87
a 95 9 502
a 95 10 576
a 95 11 255
a 95 12 368
a 95 13 513
a 95 14 72
a 95 15 149
a 95 16 252
a 95 17 981
a 95 18 29
a 95 19 838
a 95 20 627
a 95 21 169
a 95 22 696
a 95 23 724
a 95 24 344
a 95 25 214
a 95 26 780
a 95 27 495
a 95 28 294
a 95 29 493
a 95 30 791
a 95 31 875
a 95 32 788
a 95 33 708
a 95 34 535
a 95 35 469
a 95 36 386
a 95 37 705
a 95 38 94
a 95 39 134
a 95 40 553
a 95 41 164
a 95 42 830
a 95 43 702
a 95 44 351
a 95 45 873
a 95 46 365
a 95 47 49
a 95 48 864
a 95 49 779
a 95 50 522
a 95 51 437
a 95 52 93
a 95 53 386
a 95 54 605
a 95 55 274
a 95 56 736
a 95 57 725
a 95 58 962
a 95 59 520
a 95 60 278
a 95 61 24
a 95 62 838
a 95 63 419
a 95 64 155
a 95 65 159
a 95 66 792
a 95 67 450
a 95 68 329
a 95 69 864
a 95 70 985
a 95 71 483
a 95 72 721
a 95 73 909
a 95 74 636
a 95 75 177
a 95 76 735
a 95 77 807
a 95 78 950
a 95 79 742
a 95 80 761
a 95 81 923
a 95 82 102
a 95 83 968
a 95 84 64
a 95 85 713
a 95 86 766
a 95 87 335
a 95 88 366
a 95 89 623
a 95 90 255
a 95 91 165
a 95 92 678
a 95 93 1
a 95 94 8
a 95 96 508
a 95 97 719
a 95 98 228
a 95 99 952
a 95 100 347
a 95 101 169
a 95 102 766
a 95 103 927
a 95 104 9
a 95 105 341
a 95 106 752
a 95 107 529
a 95 108 528
a 95 109 224
a 95 110 187
a 95 111 394
a 95 112 443
a 95 113 272
a 95 114 774
a 95 115 618
a 95 116 615
a 95 117 253
a 95 118 125
a 95 119 393
a 95 120 661
a 95 121 641
a 95 122 403
a 95 123 588
a 95 124 230
a 95 125 104
a 95 126 913
a 95 127 870
a 95 128 181
a 95 129 152
a 95 130 476
a 95 131 279
a 95 132 648
a 95 133 154
a 95 134 522
a 95 135 192
a 95 136 223
a 95 137 142
a 95 138 517
a 95 139 452
a 95 140 187
a 95 141 922
a 95 142 478
a 95 143 865
a 95 144 368
a 95 145 732
a 95 146 634
a 95 147 460
a 95 148 810
a 95 149 866
a 95 150 752
a 95 151 976
a 95 152 307
a 95 153 529
a 95 154 401
a 95 155 551
a 95 156 323
a 95 157 115
a 95 158 302
a 95 159 150
a 95 160 694
a 95 161 958
a 95 162 125
a 95 163 493
a 95 164 937
a 95 165 652
a 95 166 604
a 95 167 540
a 95 168 373
a 95 169 141
a 95 170 332
a 95 171 935
a 95 172 346
a 95 173 174
a 95 174 150
a 95 175 323
a 95 176 597
a 95 177 980
a 95 178 625
a 95 179 238
a 95 180 898
a 95 181 649
a 95 182 370
a 95 183 370
a 95 184 225
a 95 185 86
a 95 186 857
a 95 187 849
a 95 188 844
a 95 189 703
a 95 190 50
a 95 191 554
a 95 192 895
a 95 193 962
a 95 194 857
a 95 195 306
a 95 196 199
a 95 197 127
a 95 198 444
a 95 199 940
a 95 200 899
a 95 201 792
a 95 202 445
a 95 203 289
a 95 204 102
a 95 205 610
a 95 206 13
a 95 207 32
a 95 208 202
a 95 209 306
a 95 210 930
a 95 211 823
a 95 212 301
a 95 213 369
a 95 214 809
a 95 215 567
a 95 216 935
a 95 217 712
a 95 218 75
a 95 219 731
a 95 220 882
a 95 221 204
a 95 222 452
a 95 223 81
a 95 224 808
a 95 225 762
a 95 226 343
a 95 227 815
a 95 228 848
a 95 229 955
a 95 230 3
a 95 231 86
a 95 232 745
a 95 233 57
a 95 234 360
a 95 235 442
a 95 236 397
a 95 237 56
a 95 238 98
a 95 239 152
a 95 240 399
a 95 241 301
a 95 242 844
a 95 243 903
a 95 244 253
a 95 245 738
a 95 246 222
a 95 247 487
a 95 248 126
a 95 249 912
a 95 250 72
a 95 251 852
a 95 252 723
a 95 253 602
a 95 254 268
a 95 255 963
a 95 256 538
a 95 257 752
a 95 258 327
a 95 259 266
a 95 260 974
a 95 261 393
a 95 262 135
a 95 263 540
a 95 264 936
a 95 265 855
a 95 266 662
a 95 267 19
a 95 268 105
a 95 269 103
a 95 270 573
a 95 271 612
a 95 272 92
a 95 273 390
a 95 274 905
a 95 275 150
a 95 276 488
a 95 277 484
a 95 278 74
a 95 279 162
a 95 280 500
a 95 281 668
a 95 282 558
a 95 283 700
a 95 284 873
a 95 285 913
a 95 286 386
a 95 287 512
a 95 288 971
a 95 289 43
a 95 290 281
a 95 291 925
a 95 292 80
a 95 293 400
a 95 294 42
a 95 295 181
a 95 296 414
a 95 297 954
a 95 298 29
a 95 299 162
a 95 300 89
a 95 301 839
a 95 302 750
a 95 303 226
a 95 304 498
a 95 305 507
a 95 306 113
a 95 307 300
a 95 308 560
a 95 309 39
a 95 310 875
a 95 311 592
a 95 312 19
a 95 313 86
a 95 314 711
a 95 315 467
a 95 316 795
a 95 317 370
a 95 318 342
a 95 319 120
a 95 320 157
a 95 321 307
a 95 322 253
a 95 323 367
a 95 324 446
a 95 325 487
a 95 326 810
a 95 327 113
a 95 328 445
a 95 329 418
a 95 330 999
a 95 331 217
a 95 332 404
a 95 333 544
a 95 334 821
a 95 335 452
a 95 336 920
a 95 337 749
a 95 338 474
a 95 339 441
a 95 340 540
a 95 341 732
a 95 342 243
a 95 343 570
a 95 344 105
a 95 345 236
a 95 346 330
a 95 347 649
a 95 348 49
a 95 349 980
a 95 350 752
a 95 351 691
a 95 352 591
a 95 353 584
a 95 354 163
a 95 355 872
a 95 356 864
a 95 357 720
a 95 358 337
a 95 359 944
a 95 360 980
a 95 361 208
a 95 362 339
a 95 363 782
a 95 364 300
a 95 365 2
a 95 366 395
a 95 367 921
a 95 368 141
a 95 369 637
a 95 370 813
a 95 371 270
a 95 372 916
a 95 373 57
a 95 374 625
a 95 375 654
a 95 376 120
a 95 377 272
a 95 378 487
a 95 379 558
a 95 380 211
a 95 381 534
a 95 382 769
a 95 383 169
a 95 384 712
a 95 385 242
a 95 386 68
a 95 387 136
a 95 388 118
a 95 389 90
a 95 390 342
a 95 391 274
a 95 392 531
a 95 393 450
a 95 394 393
a 95 395 35
a 95 396 129
a 95 397 21
a 95 398 702
a 95 399 129
a 95 400 139
a 95 401 882
a 95 402 83
a 95 403 961
a 95 404 232
a 95 405 344
a 95 406 829
a 95 407 118
a 95 408 391
a 95 409 857
a 95 410 158
a 95 411 986
a 95 412 185
a 95 413 586
a 95 414 983
a 95 415 91
a 95 416 18
a 95 417 905
a 95 418 630
a 95 419 191
a 95 420 432
a 95 421 285
a 95 422 113
a 95 423 39
a 95 424 362
a 95 425 922
a 95 426 929
a 95 427 143
a 95 428 985
a 95 429 162
a 95 430 960
a 95 431 36
a 95 432 537
a 95 433 475
a 95 434 754
a 95 435 492
a 95 436 937
a 95 437 143
a 95 438 167
a 95 439 505
a 95 440 454
a 95 441 695
a 95 442 343
a 95 443 838
a 95 444 596
a 95 445 95
a 95 446 948
a 95 447 583
a 95 448 84
a 95 449 405
a 95 450 155
a 95 451 997
a 95 452 590
a 95 453 946
a 95 454 810
a 95 455 880
a 95 456 241
a 95 457 198
a 95 458 251
a 95 459 58
a 95 460 981
a 95 461 191
a 95 462 159
a 95 463 986
a 95 464 144
a 95 465 282
a 95 466 548
a 95 467 390
a 95 468 13
a 95 469 480
a 95 470 807
a 95 471 343
a 95 472 669
a 95 473 138
a 95 474 282
a 95 475 80
a 95 476 330
a 95 477 821
a 95 478 719
a 95 479 799
a 95 480 503
a 95 481 71
a 95 482 50
a 95 483 834
a 95 484 505
a 95 485 607
a 95 486 274
a 95 487 11
a 95 488 752
a 95 489 848
a 95 490 391
a 95 491 276
a 95 492 470
a 95 493 230
a 95 494 845
a 95 495 131
a 95 496 694
a 95 497 6
a 95 498 0
a 95 499 231
a 95 500 302
a 96 1 658
a 96 2 854
a 96 3 232
a 96 4 693
a 96 5 595
a 96 6 583
a 96 7 146
a 96 8 997
a 96 9 93
a 96 10 199
a 96 11 738
a 96 12 25
a 96 13 557
a 96 14 219
a 96 15 367
a 96 16 455
a 96 17 77
a 96 18 151
a 96 19 362
a 96 20 871
a 96 21 815
a 96 22 582
a 96 23 934
a 96 24 138
a 96 25 734
a 96 26 25
a 96 27 824
a 96 28 804
a 96 29 904
a 96 30 774
a 96 31 159
a 96 32 250
a 96 33 93
a 96 34 874
a 96 35 732
a 96 36 396
a 96 37 312
a 96 38 783
a 96 39 651
a 96 40 107
a 96 41 189
a 96 42 695
a 96 43 152
a 96 44 732
a 96 45 961
a 96 46 702
a 96 47 266
a 96 48 594
a 96 49 557
a 96 50 587
a 96 51 971
a 96 52 511
a 96 53 843
a 96 54 918
a 96 55 150
a 96 56 707
a 96 57 574
a 96 58 939
a 96 59 919
a 96 60 835
a 96 61 926
a 96 62 942
a 96 63 318
a 96 64 115
a 96 65 537
a 96 66 637
a 96 67 868
a 96 68 276
a 96 69 907
a 96 70 889
a 96 71 139
a 96 72 542
a 96 73 118
a 96 74 596
a 96 75 305
a 96 76 702
a 96 77 826
a 96 78 355
a 96 79 45
a 96 80 953
a 96 81 894
a 96 82 172
a 96 83 360
a 96 84 863
a 96 85 220
a 96 86 769
a 96 87 358
