p sp 50 2450
a 36 33 774
a 36 34 96
a 36 35 259
a 36 37 85
a 36 38 94
a 36 39 670
a 36 40 965
a 36 41 102
a 36 42 610
a 36 43 194
a 36 44 461
a 36 45 579
a 36 46 962
a 36 47 625
a 36 48 797
a 36 49 892
a 36 50 962
a 37 1 710
a 37 2 697
a 37 3 565
a 37 4 454
a 37 5 445
a 37 6 807
a 37 7 729
a 37 8 414
a 37 9 569
a 37 10 398
a 37 11 472
a 37 12 803
a 37 13 317
a 37 14 642
a 37 15 841
a 37 16 967
a 37 17 120
a 37 18 374
a 37 19 840
a 37 20 433
a 37 21 159
a 37 22 896
a 37 23 209
a 37 24 374
a 37 25 70
a 37 26 56
a 37 27 290
a 37 28 872
a 37 29 134
a 37 30 8
a 37 31 837
a 37 32 243
a 37 33 73
a 37 34 381
a 37 35 675
a 37 36 562
a 37 38 817
a 37 39 628
a 37 40 697
a 37 41 478
a 37 42 316
a 37 43 893
a 37 44 414
a 37 45 511
a 37 46 762
a 37 47 275
a 37 48 914
a 37 49 760
a 37 50 556
a 38 1 690
a 38 2 505
a 38 3 807
a 38 4 615
a 38 5 695
a 38 6 614
a 38 7 50
a 38 8 959
a 38 9 139
a 38 10 487
a 38 11 746
a 38 12 692
a 38 13 456
a 38 14 103
a 38 15 883
a 38 16 815
a 38 17 57
a 38 18 111
a 38 19 2
a 38 20 37
a 38 21 990
a 38 22 11
a 38 23 13
a 38 24 58
a 38 25 213
a 38 26 378
a 38 27 134
a 38 28 191
a 38 29 234
a 38 30 574
a 38 31 480
a 38 32 613
a 38 33 367
a 38 34 672
a 38 35 143
a 38 36 263
a 38 37 348
a 38 39 853
a 38 40 828
a 38 41 931
a 38 42 728
a 38 43 267
a 38 44 319
a 38 45 777
a 38 46 445
a 38 47 859
a 38 48 730
a 38 49 994
a 38 50 207
a 39 1 232
a 39 2 844
a 39 3 697
a 39 4 573
a 39 5 255
a 39 6 627
a 39 7 925
a 39 8 702
a 39 9 869
a 39 10 8
a 39 11 13
a 39 12 229
a 39 13 51
a 39 14 455
a 39 15 178
a 39 16 309
a 39 17 309
a 39 18 115
a 39 19 256
a 39 20 709
a 39 21 878
a 39 22 726
a 39 23 652
a 39 24 485
a 39 25 844
a 39 26 726
a 39 27 111
a 39 28 47
a 39 29 714
a 39 30 265
a 39 31 769
a 39 32 278
a 39 33 849
a 39 34 602
a 39 35 86
a 39 36 73
a 39 37 165
a 39 38 336
a 39 40 276
a 39 41 0
a 39 42 510
a 39 43 573
a 39 44 506
a 39 45 774
a 39 46 851
a 39 47 293
a 39 48 395
a 39 49 701
a 39 50 280
a 40 1 731
a 40 2 104
a 40 3 52
a 40 4 553
a 40 5 6
a 40 6 553
a 40 7 812
a 40 8 748
a 40 9 465
a 40 10 996
a 40 11 310
a 40 12 755
a 40 13 94
a 40 14 548
a 40 15 974
a 40 16 487
a 40 17 442
a 40 18 427
a 40 19 203
a 40 20 821
a 40 21 556
a 40 22 39
a 40 23 940
a 40 24 508
a 40 25 86
a 40 26 736
a 40 27 323
a 40 28 317
a 40 29 778
a 40 30 968
a 40 31 270
a 40 32 537
a 40 33 469
a 40 34 153
a 40 35 816
a 40 36 6
a 40 37 390
a 40 38 50
a 40 39 660
a 40 41 386
a 40 42 967
a 40 43 98
a 40 44 154
a 40 45 110
a 40 46 307
a 40 47 931
a 40 48 919
a 40 49 803
a 40 50 966
a 41 1 215
a 41 2 841
a 41 3 808
a 41 4 712
a 41 5 30
a 41 6 352
a 41 7 329
a 41 8 465
a 41 9 966
a 41 10 94
a 41 11 873
a 41 12 30
a 41 13 617
a 41 14 591
a 41 15 705
a 41 16 458
a 41 17 594
a 41 18 569
a 41 19 430
a 41 20 357
a 41 21 783
a 41 22 37
a 41 23 766
a 41 24 440
a 41 25 608
a 41 26 996
a 41 27 290
a 41 28 383
a 41 29 86
a 41 30 826
a 41 31 918
a 41 32 893
a 41 33 932
a 41 34 621
a 41 35 228
a 41 36 994
a 41 37 1
a 41 38 846
a 41 39 164
a 41 40 720
a 41 42 100
a 41 43 438
a 41 44 63
a 41 45 817
a 41 46 798
a 41 47 418
a 41 48 206
a 41 49 731
a 41 50 59
a 42 1 752
a 42 2 15
a 42 3 123
a 42 4 64
a 42 5 647
a 42 6 592
a 42 7 565
a 42 8 86
a 42 9 930
a 42 10 154
a 42 11 666
a 42 12 573
a 42 13 221
a 42 14 942
a 42 15 71
a 42 16 201
a 42 17 254
a 42 18 931
a 42 19 500
a 42 20 192
a 42 21 844
a 42 22 189
a 42 23 266
a 42 24 922
a 42 25 779
a 42 26 911
a 42 27 300
a 42 28 447
a 42 29 974
a 42 30 674
a 42 31 814
a 42 32 108
a 42 33 995
a 42 34 987
a 42 35 473
a 42 36 998
a 42 37 330
a 42 38 160
a 42 39 156
a 42 40 916
a 42 41 126
a 42 43 251
a 42 44 860
a 42 45 432
a 42 46 258
a 42 47 253
a 42 48 988
a 42 49 623
a 42 50 180
a 43 1 811
a 43 2 869
a 43 3 260
a 43 4 780
a 43 5 565
a 43 6 639
a 43 7 952
a 43 8 813
a 43 9 897
a 43 10 813
a 43 11 61
a 43 12 995
a 43 13 492
a 43 14 573
a 43 15 109
a 43 16 748
a 43 17 249
a 43 18 965
a 43 19 695
a 43 20 119
a 43 21 223
a 43 22 391
a 43 23 914
a 43 24 423
a 43 25 318
a 43 26 677
a 43 27 888
a 43 28 207
a 43 29 138
a 43 30 901
a 43 31 220
a 43 32 423
a 43 33 862
a 43 34 541
a 43 35 947
a 43 36 309
a 43 37 50
a 43 38 879
a 43 39 326
a 43 40 677
a 43 41 438
a 43 42 86
a 43 44 22
a 43 45 961
a 43 46 788
a 43 47 31
a 43 48 735
a 43 49 121
a 43 50 0
a 44 1 481
a 44 2 869
a 44 3 500
a 44 4 467
a 44 5 292
a 44 6 313
a 44 7 716
a 44 8 860
a 44 9 101
a 44 10 372
a 44 11 742
a 44 12 597
a 44 13 872
a 44 14 633
a 44 15 823
a 44 16 595
a 44 17 812
a 44 18 783
a 44 19 87
a 44 20 53
a 44 21 66
a 44 22 717
a 44 23 913
a 44 24 276
a 44 25 198
a 44 26 564
a 44 27 257
a 44 28 450
a 44 29 516
a 44 30 480
a 44 31 988
a 44 32 155
a 44 33 11
a 44 34 279
a 44 35 651
a 44 36 446
a 44 37 133
a 44 38 191
a 44 39 327
a 44 40 755
a 44 41 564
a 44 42 587
a 44 43 310
a 44 45 758
a 44 46 727
a 44 47 151
a 44 48 12
a 44 49 914
a 44 50 730
a 45 1 39
a 45 2 699
a 45 3 255
a 45 4 641
a 45 5 739
a 45 6 467
a 45 7 901
a 45 8 29
a 45 9 102
a 45 10 817
a 45 11 590
a 45 12 532
a 45 13 578
a 45 14 708
a 45 15 535
a 45 16 381
a 45 17 500
a 45 18 931
a 45 19 286
a 45 20 41
a 45 21 934
a 45 22 448
a 45 23 669
a 45 24 331
a 45 25 63
a 45 26 535
a 45 27 909
a 45 28 672
a 45 29 724
a 45 30 767
a 45 31 68
a 45 32 328
a 45 33 547
a 45 34 663
a 45 35 831
a 45 36 354
a 45 37 698
a 45 38 586
a 45 39 759
a 45 40 987
a 45 41 836
a 45 42 635
a 45 43 792
a 45 44 615
a 45 46 339
a 45 47 233
a 45 48 61
a 45 49 454
a 45 50 142
a 46 1 883
a 46 2 853
a 46 3 632
a 46 4 541
a 46 5 853
a 46 6 129
a 46 7 609
a 46 8 151
a 46 9 177
a 46 10 682
a 46 11 613
a 46 12 826
a 46 13 566
a 46 14 343
a 46 15 876
a 46 16 131
a 46 17 244
a 46 18 13
a 46 19 415
a 46 20 817
a 46 21 173
a 46 22 500
a 46 23 576
a 46 24 262
a 46 25 62
a 46 26 696
a 46 27 678
a 46 28 5
a 46 29 235
a 46 30 125
a 46 31 438
a 46 32 141
a 46 33 557
a 46 34 818
a 46 35 90
a 46 36 203
a 46 37 767
a 46 38 871
a 46 39 405
a 46 40 291
a 46 41 596
a 46 42 22
a 46 43 301
a 46 44 640
a 46 45 11
a 46 47 548
a 46 48 352
a 46 49 599
a 46 50 171
a 47 1 673
a 47 2 22
a 47 3 624
a 47 4 982
a 47 5 307
a 47 6 765
a 47 7 132
a 47 8 601
a 47 9 71
a 47 10 799
a 47 11 799
a 47 12 570
a 47 13 304
a 47 14 213
a 47 15 503
a 47 16 737
a 47 17 701
a 47 18 919
a 47 19 202
a 47 20 695
a 47 21 335
a 47 22 353
a 47 23 188
a 47 24 593
a 47 25 784
a 47 26 288
a 47 27 686
a 47 28 613
a 47 29 532
a 47 30 570
a 47 31 351
a 47 32 379
a 47 33 467
a 47 34 281
a 47 35 431
a 47 36 381
a 47 37 21
a 47 38 264
a 47 39 254
a 47 40 686
a 47 41 924
a 47 42 340
a 47 43 657
a 47 44 231
a 47 45 501
a 47 46 163
a 47 48 77
a 47 49 381
a 47 50 174
a 48 1 960
a 48 2 194
a 48 3 811
a 48 4 537
a 48 5 556
a 48 6 8
a 48 7 46
a 48 8 527
a 48 9 734
a 48 10 300
a 48 11 444
a 48 12 78
a 48 13 124
a 48 14 900
a 48 15 499
a 48 16 651
a 48 17 207
a 48 18 710
a 48 19 720
a 48 20 944
a 48 21 427
a 48 22 629
a 48 23 589
a 48 24 46
a 48 25 611
a 48 26 164
a 48 27 40
a 48 28 299
a 48 29 681
a 48 30 472
a 48 31 330
a 48 32 574
a 48 33 907
a 48 34 689
a 48 35 733
a 48 36 37
a 48 37 183
a 48 38 977
a 48 39 581
a 48 40 349
a 48 41 943
a 48 42 27
a 48 43 936
a 48 44 66
a 48 45 637
a 48 46 596
a 48 47 837
a 48 49 234
a 48 50 520
a 49 1 454
a 49 2 40
a 49 3 845
a 49 4 756
a 49 5 607
a 49 6 724
a 49 7 359
a 49 8 406
a 49 9 694
a 49 10 727
a 49 11 116
a 49 12 765
a 49 13 294
a 49 14 625
a 49 15 971
a 49 16 154
a 49 17 168
a 49 18 268
a 49 19 636
a 49 20 432
a 49 21 45
a 49 22 85
a 49 23 145
a 49 24 52
a 49 25 217
a 49 26 465
a 49 27 432
a 49 28 637
a 49 29 681
a 49 30 680
a 49 31 22
a 49 32 884
a 49 33 205
a 49 34 446
a 49 35 589
a 49 36 517
a 49 37 726
a 49 38 740
a 49 39 870
a 49 40 900
a 49 41 232
a 49 42 794
a 49 43 431
a 49 44 409
a 49 45 953
a 49 46 384
a 49 47 271
a 49 48 132
a 49 50 32
a 50 1 64
a 50 2 980
a 50 3 64
a 50 4 70
a 50 5 734
a 50 6 267
a 50 7 923
a 50 8 952
a 50 9 679
a 50 10 560
a 50 11 876
a 50 12 834
a 50 13 341
a 50 14 713
a 50 15 60
a 50 16 765
a 50 17 744
a 50 18 550
a 50 19 885
a 50 20 873
a 50 21 54
a 50 22 196
a 50 23 5
a 50 24 43
a 50 25 771
a 50 26 821
a 50 27 76
a 50 28 720
a 50 29 953
a 50 30 696
a 50 31 385
a 50 32 591
a 50 33 241
a 50 34 567
a 50 35 432
a 50 36 307
a 50 37 152
a 50 38 259
a 50 39 830
a 50 40 926
a 50 41 499
a 50 42 362
a 50 43 27
a 50 44 695
a 50 45 402
a 50 46 945
a 50 47 374
a 50 48 988
a 50 49 296
